team_id,team_name,competition_id,season_id,competition_name,season_name,country_name,competition_gender,n_matches,passes_per_match,net_density,net_avg_degree,assortativity,transitivity,n_communities,modularity,mean_degree_centrality,mean_betweenness,mean_closeness,mean_eigenvector,max_betweenness,mean_pass_length,short_pass_frac,long_pass_frac,vertical_pass_frac,diag_pass_frac,rate_pass,rate_carry,rate_shot,rate_pressure,rate_dribble,rate_ball_recovery,rate_interception,rate_foul_committed,rate_clearance,rate_block,rate_miscontrol,rate_dispossessed
974,Reading WFC,37,4,FA Women's Super League,2018/2019,England,female,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.351679631430628,0.18646508279337654,0.21156021803969968,0.0,0.0,486.15,391.4,14.75,135.0,15.7,68.85,7.05,10.4,24.5,18.35,18.25,15.2
971,Chelsea FCW,37,4,FA Women's Super League,2018/2019,England,female,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86585041574225,0.16240710531085736,0.21524379191589632,0.0,0.0,580.7368421052631,489.05263157894734,20.63157894736842,128.1578947368421,17.94736842105263,61.31578947368421,8.263157894736842,7.368421052631579,15.894736842105264,16.94736842105263,14.052631578947368,13.894736842105264
972,West Ham United LFC,37,4,FA Women's Super League,2018/2019,England,female,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93153167572995,0.15533756491633005,0.24443162146566647,0.0,0.0,433.25,346.15,10.85,147.3,17.1,59.2,9.7,11.45,23.05,19.2,17.95,14.9
965,Brighton & Hove Albion WFC,37,4,FA Women's Super League,2018/2019,England,female,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6875258959662,0.17743254292722813,0.24270918506405015,0.0,0.0,386.2105263157895,306.7894736842105,10.894736842105264,169.1578947368421,14.421052631578947,62.0,12.0,10.789473684210526,25.157894736842106,19.36842105263158,18.473684210526315,13.526315789473685
967,Everton LFC,37,4,FA Women's Super League,2018/2019,England,female,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.798370052099784,0.18290083991475492,0.22050896326939953,0.0,0.0,419.8421052631579,320.1578947368421,12.105263157894736,181.94736842105263,15.894736842105264,63.1578947368421,10.578947368421053,9.526315789473685,28.736842105263158,21.842105263157894,15.368421052631579,12.68421052631579
969,Birmingham City WFC,37,4,FA Women's Super League,2018/2019,England,female,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.942242278416433,0.16790433021506412,0.1858424148905391,0.0,0.0,545.7368421052631,474.7894736842105,13.368421052631579,136.0,21.157894736842106,62.05263157894737,9.842105263157896,9.842105263157896,19.789473684210527,18.0,17.36842105263158,16.05263157894737
970,Yeovil Town LFC,37,4,FA Women's Super League,2018/2019,England,female,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.702891102340946,0.1812346611289409,0.32188030960921277,0.0,0.0,278.7894736842105,205.78947368421052,6.7894736842105265,179.52631578947367,14.526315789473685,60.1578947368421,9.894736842105264,10.105263157894736,37.0,22.789473684210527,14.894736842105264,12.736842105263158
973,Bristol City WFC,37,4,FA Women's Super League,2018/2019,England,female,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.428906990148615,0.17205454266891373,0.27378581277769265,0.0,0.0,326.35,254.55,7.65,196.6,16.15,65.45,9.9,9.35,34.55,19.3,17.0,15.55
966,Liverpool WFC,37,4,FA Women's Super League,2018/2019,England,female,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.780983482467164,0.16661907481439178,0.23829240434037693,0.0,0.0,368.63157894736844,280.10526315789474,9.31578947368421,189.68421052631578,20.526315789473685,64.21052631578948,11.473684210526315,10.842105263157896,30.42105263157895,20.63157894736842,16.263157894736842,14.368421052631579
967,Everton LFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.623871799143956,0.18658280922431866,0.18387491264849756,0.0,0.0,520.3636363636364,398.3636363636364,11.545454545454545,165.5,17.318181818181817,57.5,12.909090909090908,11.0,25.59090909090909,20.181818181818183,17.681818181818183,13.681818181818182
1475,Manchester United W,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.516762914015185,0.1902953977220113,0.18751736271877026,0.0,0.0,490.8636363636364,382.09090909090907,17.363636363636363,161.0909090909091,19.818181818181817,61.13636363636363,12.272727272727273,10.727272727272727,25.90909090909091,20.681818181818183,15.454545454545455,13.0
972,West Ham United LFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.561810651435962,0.17710558866524231,0.24479928033284606,0.0,0.0,404.22727272727275,284.3636363636364,10.409090909090908,178.9090909090909,17.227272727272727,60.0,13.727272727272727,11.272727272727273,31.5,21.59090909090909,16.318181818181817,11.454545454545455
749,Tottenham Hotspur Women,37,90,FA Women's Super League,2020/2021,England,female,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.412670808593614,0.17268153980752407,0.21084864391951005,0.0,0.0,435.42857142857144,340.3809523809524,9.476190476190476,160.9047619047619,18.428571428571427,59.76190476190476,11.571428571428571,11.761904761904763,26.0,20.047619047619047,18.761904761904763,16.238095238095237
965,Brighton & Hove Albion WFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.718416153887414,0.1989848886838159,0.22759257123082247,0.0,0.0,394.04545454545456,287.77272727272725,9.590909090909092,173.0,13.590909090909092,57.81818181818182,13.227272727272727,9.5,31.727272727272727,23.863636363636363,16.0,13.090909090909092
2647,Aston Villa W,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.183812851270797,0.19546705096292413,0.23961745054369185,0.0,0.0,346.95454545454544,266.95454545454544,7.2727272727272725,180.9090909090909,21.772727272727273,60.77272727272727,21.5,10.681818181818182,31.454545454545453,23.40909090909091,17.045454545454547,17.40909090909091
969,Birmingham City WFC,37,90,FA Women's Super League,2020/2021,England,female,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95695680531195,0.21162858816637375,0.24502050380785004,0.0,0.0,325.14285714285717,242.1904761904762,5.619047619047619,170.47619047619048,13.428571428571429,56.38095238095238,12.285714285714286,10.380952380952381,27.61904761904762,23.238095238095237,15.619047619047619,15.047619047619047
746,Manchester City WFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64875975148465,0.18493770446161342,0.15772255864133083,0.0,0.0,653.0454545454545,543.0454545454545,19.318181818181817,144.4090909090909,25.636363636363637,59.90909090909091,10.772727272727273,8.181818181818182,17.454545454545453,17.954545454545453,16.045454545454547,13.954545454545455
968,Arsenal WFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.701639967013445,0.16643899633330936,0.18628226328276656,0.0,0.0,632.2272727272727,535.8636363636364,16.772727272727273,122.13636363636364,21.59090909090909,63.77272727272727,10.090909090909092,6.909090909090909,16.727272727272727,17.545454545454547,15.409090909090908,16.181818181818183
971,Chelsea FCW,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.782607556270573,0.15718551412602405,0.20940203659750403,0.0,0.0,593.6818181818181,465.22727272727275,19.545454545454547,144.86363636363637,14.954545454545455,56.86363636363637,12.818181818181818,9.181818181818182,22.681818181818183,19.318181818181817,15.0,10.727272727272727
974,Reading WFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5279286880774,0.18834911486208317,0.2184026348291478,0.0,0.0,441.6363636363636,342.3636363636364,12.863636363636363,161.77272727272728,16.181818181818183,61.86363636363637,13.681818181818182,10.227272727272727,29.545454545454547,22.227272727272727,17.181818181818183,16.59090909090909
973,Bristol City WFC,37,90,FA Women's Super League,2020/2021,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.975287075770062,0.17657266811279826,0.2701373825018077,0.0,0.0,314.3181818181818,227.27272727272728,8.545454545454545,173.22727272727272,17.181818181818183,58.31818181818182,16.363636363636363,10.272727272727273,30.818181818181817,25.272727272727273,14.772727272727273,14.5
217,Barcelona,11,90,La Liga,2020/2021,Spain,male,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696777331996426,0.23042140061557168,0.11323479119960482,0.0,0.0,751.9142857142857,627.3428571428572,15.514285714285714,132.25714285714287,20.97142857142857,39.97142857142857,9.028571428571428,10.342857142857143,12.542857142857143,16.085714285714285,9.342857142857143,10.314285714285715
206,Deportivo Alavés,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.878029820393557,0.20214669051878353,0.26654740608228983,0.0,0.0,279.5,194.5,5.0,211.0,10.0,40.0,14.0,17.5,21.5,26.0,9.5,10.0
1049,Granada,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.319669192669178,0.18421052631578946,0.2518796992481203,0.0,0.0,266.0,202.5,6.5,182.0,11.0,35.0,13.5,22.0,17.0,21.0,12.5,10.0
209,Celta Vigo,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59580039377778,0.21444444444444444,0.15555555555555556,0.0,0.0,450.0,321.5,7.0,210.0,13.0,39.5,12.0,23.5,19.0,19.0,11.5,10.5
218,Real Betis,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51280005773196,0.1672394043528064,0.19931271477663232,0.0,0.0,436.5,353.5,10.0,158.5,13.5,40.0,6.0,17.0,13.5,16.0,13.5,8.5
422,Osasuna,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.129760631874998,0.16625,0.2375,0.0,0.0,400.0,291.0,10.0,170.0,8.5,39.5,9.5,10.0,18.5,14.5,12.0,8.0
220,Real Madrid,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.492970212274678,0.2607296137339056,0.16523605150214593,0.0,0.0,466.0,379.0,15.0,208.0,17.5,52.5,13.5,17.0,14.5,29.5,9.5,10.0
221,Levante UD,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.412055757990313,0.17796610169491525,0.20944309927360774,0.0,0.0,413.0,317.5,11.0,169.5,16.0,36.0,20.5,16.0,22.5,22.0,7.5,5.5
222,Villarreal,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.192558870688032,0.18190386427898209,0.14326107445805844,0.0,0.0,530.5,437.5,7.5,118.5,19.0,46.0,7.5,14.0,8.5,19.5,9.0,9.5
902,Huesca,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.681889772166247,0.19269521410579346,0.19143576826196473,0.0,0.0,397.0,326.0,6.0,230.0,18.5,45.0,11.5,15.0,18.0,20.5,13.0,8.0
213,Sevilla,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.856918194867095,0.16315307057745188,0.16681943171402383,0.0,0.0,545.5,485.5,6.5,188.5,10.5,42.0,9.5,22.5,14.5,15.0,9.0,13.5
216,Getafe,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73437267677824,0.20292887029288703,0.3054393305439331,0.0,0.0,239.0,172.0,7.0,211.0,11.5,41.5,14.5,19.5,19.5,23.0,8.0,6.0
212,Atlético Madrid,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.395421938029557,0.21083743842364533,0.18423645320197043,0.0,0.0,507.5,387.5,10.0,179.5,20.0,32.5,19.5,23.0,12.0,14.0,8.5,12.0
207,Valencia,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39739358550725,0.21304347826086956,0.22608695652173913,0.0,0.0,345.0,274.0,10.0,126.0,5.5,41.0,12.0,15.5,23.0,22.5,9.5,7.5
210,Real Sociedad,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.579812497951806,0.20963855421686747,0.18795180722891566,0.0,0.0,415.0,325.0,11.0,206.5,22.0,41.5,12.0,13.5,10.5,18.0,16.5,8.0
901,Real Valladolid,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21460709497549,0.19607843137254902,0.22181372549019607,0.0,0.0,408.0,303.0,9.5,181.0,14.0,45.5,19.0,13.5,12.5,21.0,8.5,7.5
552,Cádiz,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86740699379475,0.22911694510739858,0.31742243436754175,0.0,0.0,209.5,139.0,5.5,121.5,10.0,35.5,22.5,13.0,30.5,34.0,15.0,5.5
215,Athletic Club,11,90,La Liga,2020/2021,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72443098565574,0.19057377049180327,0.1875,0.0,0.0,488.0,389.5,7.5,141.5,10.0,39.0,10.5,18.5,15.5,15.0,13.0,10.5
1042,Elche,11,90,La Liga,2020/2021,Spain,male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.702451732710283,0.20327102803738317,0.17757009345794392,0.0,0.0,428.0,346.0,6.0,177.0,11.0,39.0,20.0,9.0,16.0,12.0,9.0,10.0
217,Barcelona,11,42,La Liga,2019/2020,Spain,male,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.255523050560566,0.2225607279226582,0.1268583962953936,0.0,0.0,746.0,624.5757575757576,13.030303030303031,132.54545454545453,22.181818181818183,40.484848484848484,6.393939393939394,12.333333333333334,16.727272727272727,16.424242424242426,9.93939393939394,9.636363636363637
322,Eibar,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7175968591471,0.1915945611866502,0.2360939431396786,0.0,0.0,404.5,333.5,9.0,184.0,7.5,51.0,19.5,18.0,18.5,23.5,14.5,11.0
205,Leganés,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.269701080294656,0.24493554327808473,0.26887661141804786,0.0,0.0,271.5,192.0,7.5,236.0,10.0,37.5,11.0,20.5,21.5,27.0,9.5,9.0
209,Celta Vigo,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.218816712690355,0.2296954314720812,0.17385786802030456,0.0,0.0,394.0,324.0,8.0,171.0,10.5,34.5,15.0,19.0,19.5,15.0,12.0,9.0
220,Real Madrid,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.473612814208636,0.23741007194244604,0.16366906474820145,0.0,0.0,556.0,428.0,15.0,193.5,16.5,42.5,14.0,19.5,9.0,19.0,12.5,10.5
222,Villarreal,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.531463753427637,0.1893362350380849,0.1893362350380849,0.0,0.0,459.5,378.5,10.5,180.5,12.5,43.5,6.5,14.0,20.0,15.0,10.0,10.5
221,Levante UD,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08588655919689,0.2707253886010363,0.15803108808290156,0.0,0.0,386.0,277.0,9.0,195.0,14.5,43.0,5.5,13.0,18.0,18.5,11.0,9.0
1043,Mallorca,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22504779574755,0.22549019607843138,0.18627450980392157,0.0,0.0,408.0,309.0,10.5,221.5,17.5,52.5,9.0,14.5,18.5,14.0,7.5,7.5
210,Real Sociedad,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9969147166205,0.1745152354570637,0.15143120960295475,0.0,0.0,541.5,448.0,14.5,175.0,13.5,48.5,3.5,11.5,13.5,18.5,12.5,12.0
207,Valencia,11,42,La Liga,2019/2020,Spain,male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.291272640923076,0.16,0.2553846153846154,0.0,0.0,325.0,272.0,8.0,148.0,9.0,42.0,12.0,16.0,17.0,13.0,8.0,8.0
422,Osasuna,11,42,La Liga,2019/2020,Spain,male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.182710511440686,0.2288135593220339,0.3177966101694915,0.0,0.0,236.0,148.0,9.0,177.0,9.0,43.0,16.0,15.0,33.0,21.0,7.0,8.0
206,Deportivo Alavés,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.275678371662124,0.1771117166212534,0.2111716621253406,0.0,0.0,367.0,286.5,6.0,168.5,13.5,46.5,8.5,16.5,8.0,15.5,13.5,8.5
215,Athletic Club,11,42,La Liga,2019/2020,Spain,male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.712564841584157,0.25742574257425743,0.3069306930693069,0.0,0.0,303.0,219.0,7.0,188.0,15.0,51.0,11.0,19.0,35.0,24.0,15.0,4.0
901,Real Valladolid,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.452588595277447,0.21959858323494688,0.2077922077922078,0.0,0.0,423.5,355.0,11.0,167.0,19.0,44.5,13.5,15.0,11.0,28.5,9.0,11.5
214,Espanyol,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.029676145468997,0.19236883942766295,0.2543720190779014,0.0,0.0,314.5,243.0,9.5,198.5,10.5,44.5,14.5,17.5,20.5,20.5,8.0,9.5
212,Atlético Madrid,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.174371222011658,0.24198250728862974,0.20408163265306123,0.0,0.0,343.0,266.0,13.0,189.5,14.0,43.5,11.5,20.0,18.0,17.5,13.0,11.0
213,Sevilla,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.916141341601783,0.16017797552836485,0.20800889877641823,0.0,0.0,449.5,367.5,12.0,146.5,12.0,48.5,9.5,16.5,20.5,16.5,9.0,10.0
218,Real Betis,11,42,La Liga,2019/2020,Spain,male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.802644260064934,0.19805194805194806,0.16883116883116883,0.0,0.0,308.0,252.0,7.0,134.0,5.0,23.0,11.0,22.0,19.0,16.0,13.0,11.0
1049,Granada,11,42,La Liga,2019/2020,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.177610550924022,0.20739219712525667,0.28952772073921973,0.0,0.0,243.5,199.5,7.0,266.0,15.0,52.0,10.0,22.5,20.5,23.0,10.0,9.5
216,Getafe,11,42,La Liga,2019/2020,Spain,male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.814263993415636,0.1646090534979424,0.34156378600823045,0.0,0.0,243.0,163.0,6.0,261.0,7.0,33.0,21.0,30.0,8.0,14.0,8.0,8.0
1475,Manchester United W,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82382371718159,0.18369997564737398,0.16153908596476987,0.0,0.0,559.9545454545455,466.04545454545456,15.227272727272727,192.45454545454547,17.363636363636363,59.54545454545455,9.954545454545455,8.681818181818182,20.727272727272727,23.954545454545453,16.227272727272727,13.090909090909092
965,Brighton & Hove Albion WFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.233988583236325,0.19876160990712075,0.1824561403508772,0.0,0.0,440.45454545454544,360.90909090909093,9.5,212.3181818181818,13.409090909090908,61.40909090909091,11.227272727272727,12.0,24.0,27.045454545454547,17.136363636363637,14.454545454545455
746,Manchester City WFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.197666429114108,0.1921718445902112,0.13983997693361205,0.0,0.0,630.5909090909091,546.1818181818181,19.545454545454547,162.4090909090909,18.818181818181817,60.90909090909091,10.181818181818182,6.045454545454546,17.0,21.636363636363637,16.363636363636363,14.909090909090908
749,Tottenham Hotspur Women,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.485404640389735,0.18732244318181818,0.15696022727272727,0.0,0.0,512.0,416.59090909090907,13.818181818181818,204.27272727272728,19.5,58.13636363636363,11.818181818181818,10.272727272727273,25.681818181818183,26.181818181818183,19.0,13.772727272727273
2647,Aston Villa W,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.247545677207512,0.22314261315115286,0.16122971818958157,0.0,0.0,532.2727272727273,425.40909090909093,11.818181818181818,185.77272727272728,15.681818181818182,60.18181818181818,11.863636363636363,8.0,23.272727272727273,25.454545454545453,15.272727272727273,14.636363636363637
972,West Ham United LFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.336107033333334,0.16246498599439776,0.21073044602456367,0.0,0.0,421.90909090909093,333.8181818181818,10.545454545454545,221.22727272727272,13.136363636363637,55.54545454545455,12.727272727272727,11.818181818181818,23.272727272727273,23.318181818181817,17.045454545454547,13.681818181818182
971,Chelsea FCW,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01912542439034,0.17704526810351257,0.16511298381683945,0.0,0.0,609.5,501.22727272727275,19.454545454545453,173.36363636363637,16.681818181818183,65.54545454545455,11.090909090909092,8.454545454545455,18.636363636363637,19.272727272727273,16.954545454545453,13.318181818181818
967,Everton LFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047991078467224,0.19570016316345137,0.13696132066417122,0.0,0.0,473.59090909090907,393.77272727272725,8.772727272727273,214.54545454545453,16.136363636363637,56.45454545454545,10.681818181818182,10.636363636363637,23.5,24.136363636363637,17.727272727272727,14.954545454545455
973,Bristol City WFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27015941104802,0.20285945508497438,0.21675209063933099,0.0,0.0,337.0,250.8181818181818,7.5,213.6818181818182,12.954545454545455,53.45454545454545,13.954545454545455,9.5,28.09090909090909,26.681818181818183,14.545454545454545,13.272727272727273
966,Liverpool WFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15839052914159,0.18547453703703703,0.2097800925925926,0.0,0.0,471.27272727272725,340.0,12.090909090909092,207.13636363636363,12.545454545454545,56.18181818181818,11.863636363636363,9.909090909090908,31.181818181818183,27.681818181818183,16.181818181818183,12.272727272727273
2652,Leicester City WFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.431096334246764,0.20226719130597715,0.16057710324152144,0.0,0.0,485.1818181818182,384.1818181818182,12.227272727272727,211.8181818181818,13.181818181818182,63.5,11.772727272727273,11.863636363636363,24.181818181818183,26.818181818181817,18.954545454545453,13.954545454545455
968,Arsenal WFC,37,281,FA Women's Super League,2023/2024,England,female,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.682708397181965,0.1733708463234735,0.15831495703748763,0.0,0.0,597.7727272727273,511.59090909090907,19.90909090909091,151.22727272727272,16.272727272727273,68.13636363636364,8.954545454545455,9.409090909090908,15.0,18.09090909090909,15.5,17.045454545454547
210,Real Sociedad,11,4,La Liga,2018/2019,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.566403559130432,0.16304347826086957,0.19782608695652174,0.0,0.0,460.0,394.0,8.5,195.0,9.5,41.5,14.0,16.5,19.0,17.5,7.0,12.0
217,Barcelona,11,4,La Liga,2018/2019,Spain,male,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.519926205809938,0.21122894572676232,0.1339155749636099,0.0,0.0,707.2058823529412,610.8529411764706,15.264705882352942,139.85294117647058,20.970588235294116,43.0,8.882352941176471,11.852941176470589,15.735294117647058,17.88235294117647,10.852941176470589,11.5
205,Leganés,11,4,La Liga,2018/2019,Spain,male,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57488437869416,0.23711340206185566,0.27319587628865977,0.0,0.0,291.0,211.5,7.0,210.0,18.5,34.5,12.5,20.0,19.0,17.5,10.0,11.0
